dataset,availability_level,window_id,state_before_decision,C_hat,C_LCB,C_t,Gate_t,Design_t,certificate_valid,false_safe,reset_trigger_after_window
uair,0.2,19,CERTIFIED,0.0413024324999557,0.0097478491307226,0.0734880450070323,0,0,True,False,0
uair,0.2,20,CERTIFIED,0.0416108030247897,0.0100562196555566,0.0334036568213783,0,0,True,False,0
uair,0.2,21,CERTIFIED,0.0418881232062791,0.010333539837046,0.050632911392405,0,0,True,False,0
uair,0.2,22,CERTIFIED,0.0421881146870935,0.0106335313178604,0.0354430379746835,0,0,True,False,0
uair,0.2,23,CERTIFIED,0.042617621816125,0.011063038446892,0.0354430379746835,0,0,True,False,0
uair,0.2,24,CERTIFIED,0.0430245075815593,0.0114699242123262,0.0455696202531645,0,0,True,False,0
uair,0.2,25,CERTIFIED,0.0435025949585097,0.0119480115892767,0.040506329113924,0,0,True,False,0
uair,0.2,26,CERTIFIED,0.0439230416029435,0.0123684582337105,0.0455696202531645,0,0,True,False,0
uair,0.2,27,CERTIFIED,0.04426440507611,0.0127098217068769,0.0253164556962025,0,0,True,False,0
uair,0.2,28,CERTIFIED,0.0444431007814054,0.0128885174121724,0.0189873417721518,0,0,True,False,0
uair,0.2,29,CERTIFIED,0.0444878208166071,0.012933237447374,0.0632911392405063,0,0,True,False,0
uair,0.2,30,CERTIFIED,0.0446519594475152,0.0130973760782822,0.0632911392405063,0,0,True,False,0
uair,0.2,31,CERTIFIED,0.0447200979463916,0.0131655145771585,0.0379746835443037,0,0,True,False,0
uair,0.2,32,CERTIFIED,0.0444270894320996,0.0128725060628665,0.0253164556962025,0,0,True,False,0
uair,0.2,33,CERTIFIED,0.0439856325629157,0.0124310491936827,0.0295358649789029,0,0,True,False,0
uair,0.2,34,CERTIFIED,0.0435719235459347,0.0120173401767016,0.0295358649789029,0,0,True,False,0
uair,0.2,35,CERTIFIED,0.043147887558025,0.0115933041887919,0.0738396624472573,0,0,True,False,0
uair,0.2,36,CERTIFIED,0.0428663193251458,0.0113117359559127,0.0443037974683544,0,0,True,False,0
uair,0.2,37,CERTIFIED,0.0424766947787444,0.0109221114095113,0.0738396624472573,0,0,True,False,0
uair,0.2,38,CERTIFIED,0.0420790475205062,0.0105244641512731,0.0959915611814345,0,0,True,False,0
uair,0.2,39,CERTIFIED,0.0419321521529072,0.0164763931436535,0.040084388185654,0,0,True,False,0
uair,0.2,40,CERTIFIED,0.0415636361602242,0.0161078771509705,0.060126582278481,0,0,True,False,0
uair,0.2,41,CERTIFIED,0.0413135085018911,0.0158577494926374,0.0534458509142053,0,0,True,False,0
uair,0.2,42,CERTIFIED,0.0413404401276535,0.0158846811183998,0.040084388185654,0,0,True,False,0
uair,0.2,43,CERTIFIED,0.0413661703657782,0.0159104113565245,0.0467651195499296,0,0,True,False,0
uair,0.2,44,CERTIFIED,0.0415396427597338,0.0160838837504801,0.080168776371308,0,0,True,False,0
uair,0.2,45,CERTIFIED,0.0419954728423864,0.0165397138331327,0.030379746835443,0,0,True,False,0
uair,0.2,46,CERTIFIED,0.0423000533484755,0.0168442943392218,0.040506329113924,0,0,True,False,0
uair,0.2,47,CERTIFIED,0.0425797628501207,0.017124003840867,0.030379746835443,0,0,True,False,0
uair,0.2,48,CERTIFIED,0.0430284834512699,0.0175727244420162,0.030379746835443,0,0,True,False,0
uair,0.2,49,CERTIFIED,0.043428505402652,0.0179727463933983,0.020253164556962,0,0,True,False,0
uair,0.2,50,CERTIFIED,0.0437866592858866,0.0183309002766329,0.040506329113924,0,0,True,False,0
uair,0.2,51,CERTIFIED,0.0057495729619889,0.0,0.0073839662447257,0,0,True,False,0
uair,0.2,52,CERTIFIED,0.0059366137854156,0.0,0.0052742616033755,0,0,True,False,0
